hr,ndcg,loss
0.12407211028632026,0.06307263580511965,1.0
0.4517497348886532,0.24706823652049476,0.3712295018073095
0.5524920466595971,0.3094158362347588,0.30285101275170995
0.5959703075291622,0.3294924621463789,0.2771288366917881
0.6139978791092259,0.33705657591221144,0.26308416099561793
0.623541887592789,0.3511162481446086,0.252405264011098
0.6447507953340403,0.36101665741287037,0.24494413415196192
0.6341463414634146,0.3599055805806773,0.2366994547126321
0.6352067868504772,0.361903162793349,0.2315507086360315
0.6415694591728526,0.36245550231950274,0.22521828387671186
0.6436903499469777,0.3688114737619389,0.2196118045810488
0.6383881230116649,0.3697025025347921,0.21450808185374415
0.6500530222693531,0.37552463146196335,0.20949157790878378
0.6394485683987274,0.37079186726113283,0.20637803656595163
0.6352067868504772,0.3724799709172857,0.20179819967267718
0.6362672322375398,0.371101483322399,0.19793171721016248
0.623541887592789,0.3639412978942969,0.19512479404277464
0.630965005302227,0.3616861660035839,0.1914922078967399
0.6256627783669141,0.36556503620542374,0.18823632459674947
0.6129374337221634,0.3599984723786987,0.18646961017756092
0.6203605514316013,0.35503675532848133,0.1833960304651601
0.6193001060445387,0.35987645120958306,0.18081615028549997
0.6246023329798516,0.3604921297124983,0.1784969601404364
0.6182396606574762,0.3581230855866513,0.17508849327577142
0.6299045599151644,0.36444839930032846,0.17399992076927992
0.6171792152704135,0.36021629111853354,0.1712173547649631
0.6277836691410392,0.3596870658312115,0.17009259522269896
0.6171792152704135,0.35358869981457386,0.16791800253708275
0.6086956521739131,0.35125988442027495,0.1660485167437625
0.6118769883351007,0.34760953251868093,0.1652292381751431
0.6055143160127253,0.34868579857408055,0.1625844869558939
0.616118769883351,0.3480491507301206,0.16162461979039566
0.6150583244962884,0.35541946778938444,0.15989812971387746
0.6023329798515377,0.35323596753663167,0.15860892551195924
0.6097560975609756,0.3481200240371675,0.15710617239145241
0.5991516436903499,0.3434609514483218,0.15622449232461683
0.6086956521739131,0.35102200099971753,0.15490032979682603
0.5991516436903499,0.34354428587941926,0.15377730711603652
0.6097560975609756,0.3446922438452126,0.1526593791055392
0.591728525980912,0.34135367283364143,0.151101528343829
0.5938494167550371,0.335532641466941,0.1504929577115772
0.5970307529162248,0.33243397672534974,0.14940902077425244
0.6002120890774125,0.3372625342410034,0.14820508866079443
0.5970307529162248,0.33912779547778577,0.1478059465476179
0.5938494167550371,0.33604582297776386,0.14705530438617562
0.591728525980912,0.34590063544592714,0.14591158798628848
0.5980911983032874,0.3345150337081863,0.1452524113401104
0.5938494167550371,0.3355521610692548,0.14491515765873608
0.5832449628844114,0.33168755473150346,0.14352951189596436
0.6002120890774125,0.33641100922625716,0.14299579205350368
0.5874867444326617,0.331491836331775,0.14231045745159804
