hr,ndcg,loss
0.08294701986754967,0.035404644773308035,1.0
0.5375827814569536,0.30007512003824555,0.27503507764823104
0.5850993377483443,0.329013501764198,0.20769439536476814
0.6061258278145696,0.34242199456039946,0.2017234849156448
0.6137417218543046,0.3479246137434718,0.19907122241985398
0.6203642384105961,0.3492382082668932,0.1975344372778766
0.6231788079470199,0.35334646495379746,0.19639651849375414
0.6264900662251656,0.35590592474996474,0.19554001594655793
0.6339403973509934,0.3588412234160629,0.19483556189724816
0.6301324503311259,0.3591336034930194,0.19433513798948995
0.6360927152317881,0.3596455394382579,0.193739142601493
0.6403973509933775,0.36257804554188006,0.19349881671463243
0.6360927152317881,0.3592308973980821,0.1929877905872944
0.6385761589403973,0.3640888697498247,0.1926939433646548
0.6415562913907285,0.36526844019768423,0.19236231200546727
0.6415562913907285,0.3649874041507941,0.1923321994194576
0.6432119205298014,0.3660020650814383,0.1919477814274646
0.6443708609271523,0.3690194427731232,0.19177506924137844
0.645364238410596,0.36781902466849803,0.19144765402967032
0.6463576158940397,0.37052515117728935,0.19146918710909133
0.6458609271523179,0.3681600301528008,0.1912007532626044
0.6495033112582781,0.370429885286937,0.19105956418194114
0.6495033112582781,0.3707568399173787,0.19095431453345174
0.6478476821192053,0.3695849010354711,0.19083965530388555
0.6478476821192053,0.36917963093842837,0.19074120723629262
0.6447019867549669,0.36875302586652237,0.19060647435399256
0.648841059602649,0.37014509316716265,0.1906080335726831
0.6433774834437086,0.3700029598999772,0.19044713235709348
0.645364238410596,0.36559054763776827,0.19034247704172155
0.6501655629139073,0.3735115122790401,0.1903283770253753
0.6476821192052981,0.3707240346582504,0.19022037772212919
0.6504966887417218,0.36902706393689644,0.19015214807568176
0.6503311258278146,0.3723997390362144,0.1901336722465649
0.6509933774834437,0.3718282062359767,0.19009499247197245
0.65,0.37109432416060667,0.19007443611699407
0.6483443708609271,0.36974983264282363,0.18996619463310638
0.6528145695364238,0.3735877778155927,0.1900457942327914
0.6503311258278146,0.37199350073106335,0.18990917523350972
0.6435430463576159,0.3676691882523625,0.18982780913917244
0.6516556291390728,0.3713980480514471,0.19001313736986555
0.6498344370860927,0.36984028270147745,0.18995199401584809
0.6495033112582781,0.3706692617496691,0.18991727530307564
0.6577814569536424,0.3760529857771414,0.18992409169104416
0.6536423841059603,0.37121585515617644,0.18975484377202909
0.6541390728476821,0.3733540283231654,0.18979218693844516
0.6468543046357615,0.37264493280302186,0.18968836081622503
0.6493377483443709,0.37033234903584655,0.1896706360088369
0.6508278145695364,0.3738476689450717,0.18970548345707575
0.652317880794702,0.375085008320916,0.18959325532519553
0.6554635761589404,0.37397739489799825,0.18974628178125091
0.6473509933774835,0.3691739727544123,0.18971798326630623
