hr,ndcg,loss
0.09801324503311258,0.04411226815828285,1.0
0.5352649006622516,0.2956548431295131,0.3339758029466644
0.5880794701986755,0.3316604831001411,0.2913295898054174
0.6064569536423841,0.3443897152398121,0.2755010605211769
0.6251655629139072,0.36248322578695263,0.2660296309511956
0.6369205298013245,0.3698517427396129,0.2592862107134117
0.6471854304635761,0.37775259381448406,0.25378151311101005
0.6503311258278146,0.38130802599958025,0.25000970608948486
0.6567880794701987,0.38709858858975205,0.24655469680643483
0.6600993377483444,0.3887899037157085,0.24385250978603143
0.6591059602649006,0.3923189352015983,0.2417200817004562
0.6574503311258278,0.39047147611161853,0.23949255762759342
0.6650662251655629,0.39401523141217565,0.23804431123498218
0.6650662251655629,0.3958908170441506,0.23669745597212496
0.659933774834437,0.39021429845757283,0.2355130932106806
0.6645695364238411,0.39774652547478934,0.2345258346975998
0.6619205298013245,0.3938507133565236,0.2334527528761963
0.6653973509933775,0.39566061317067797,0.23232457305969836
0.6619205298013245,0.3929595829877999,0.23152885132604867
0.6639072847682119,0.39377316039744115,0.23051903441568178
0.6705298013245033,0.3981885668940069,0.22999608906037436
0.6695364238410596,0.3980334595913664,0.22920714423008812
0.6665562913907285,0.3970553201588994,0.22847338860198946
0.668046357615894,0.39886043978719143,0.2282198190489889
0.6665562913907285,0.3982647220861947,0.2279610366167615
0.6688741721854304,0.4001921251518327,0.22718336598149352
0.6740066225165563,0.4024332369935471,0.2264774632108594
0.6743377483443709,0.4023667952191243,0.22624965552940782
0.6695364238410596,0.39979103840097857,0.2258022851498313
0.6725165562913907,0.4012442110924748,0.22527114871146006
0.6736754966887417,0.40388380989685735,0.2252914860956262
0.6711920529801324,0.3993001424662696,0.22446777127756284
0.672682119205298,0.4011732614816741,0.22435199714923718
0.6725165562913907,0.4025795420091126,0.22390062742671799
0.666887417218543,0.39942531281009563,0.22354541619173474
0.6673841059602649,0.3987785303968884,0.2234742396941503
0.6720198675496689,0.3998313297799214,0.22290800302044236
0.672682119205298,0.4007454114839425,0.22246599492854172
0.6710264900662252,0.3992524437034946,0.22251254395513426
0.6720198675496689,0.4011795979712927,0.22232303105961554
0.6720198675496689,0.4004837557448655,0.22218199919023254
0.6736754966887417,0.40289732598310113,0.22150615951295302
0.675,0.40325318459445614,0.22149063901523633
0.6665562913907285,0.39883969284610643,0.22119997512545822
0.6675496688741722,0.4019181386478457,0.22099291395213333
0.666887417218543,0.39764974305875256,0.2207233216905632
0.6725165562913907,0.4003280984080369,0.2206933640646061
0.6725165562913907,0.4021087338360913,0.2205407194606984
0.6728476821192053,0.4007635482337904,0.22043628431803236
0.6764900662251656,0.405785662343654,0.22032313057228067
0.676158940397351,0.4037576853355794,0.2198571216177305
