,hr,ndcg
0,0.10149006622516556,0.04703647405549085
1,0.5771523178807947,0.3219158740611156
2,0.6210264900662251,0.35347555088494376
3,0.6377483443708609,0.36719170341522106
4,0.6504966887417218,0.37491539674200963
5,0.6516556291390728,0.3775580352782114
6,0.6602649006622516,0.38320606218246694
7,0.6543046357615894,0.38182648541617975
8,0.6624172185430464,0.3884000372199009
9,0.6657284768211921,0.3882557020011134
10,0.6690397350993378,0.3936216228454115
11,0.6745033112582781,0.3949826993101083
12,0.6741721854304635,0.39440356772102825
13,0.6697019867549668,0.39535010134733173
14,0.6769867549668874,0.3991312182011867
15,0.6758278145695364,0.39958012111630137
16,0.671523178807947,0.3968675217850292
17,0.6769867549668874,0.3987640509324291
18,0.6746688741721855,0.39853978845049154
19,0.6743377483443709,0.40075964374092704
20,0.6811258278145695,0.4025441329687702
