hr,ndcg,loss
0.10298013245033112,0.04679856900816807,1.0
0.5319536423841059,0.30320295700917604,1.882346619566385
0.5955298013245033,0.34588393256776073,0.805227313177517
0.6357615894039735,0.37067881211891723,0.4419170481697092
0.6587748344370861,0.3870832501437581,0.291411597530168
0.6701986754966888,0.3972605131306317,0.2653452424008584
0.6811258278145695,0.40667537438122725,0.25740864213099474
0.6875827814569536,0.41043316274993824,0.2511200477560971
0.6935430463576159,0.41410041704446204,0.24606952015670158
0.6920529801324503,0.4164363061665264,0.24215418693010393
0.695364238410596,0.41671200408337994,0.23925809011167168
