hr,ndcg,loss
0.1007423117709438,0.04522185167791818,1.0
0.391304347826087,0.21084700730700906,0.3746565208677961
0.5090137857900318,0.28838920358866627,0.3346312267212256
0.5482502651113468,0.3059878702363731,0.30681538023216687
0.5758218451749735,0.3183447749982457,0.2938836579669671
0.5896076352067868,0.3246925118809427,0.2816042529024768
0.6065747613997879,0.3365444741779676,0.27302526761051077
0.6086956521739131,0.34054573427492435,0.2659596277735577
0.6097560975609756,0.3448867269503863,0.2585920134631386
0.6150583244962884,0.3520181095783549,0.2532043643304114
0.6267232237539767,0.354011234600087,0.24739019262827625
0.6256627783669141,0.3572588597974817,0.2412776107954498
0.6246023329798516,0.35371093500843914,0.23709500913992726
0.633085896076352,0.3606684232859834,0.23381398979605694
0.6320254506892895,0.35583809849744313,0.23005104647431088
0.6383881230116649,0.3577817707912684,0.22690596281233577
0.6203605514316013,0.35180123811156117,0.22321625062779038
0.6341463414634146,0.3598172753934142,0.2200685182041962
0.6362672322375398,0.36336787261192344,0.21631725134372817
0.6426299045599152,0.3707436521821164,0.214815648168487
0.6383881230116649,0.36187297282447994,0.2118856823556166
0.6394485683987274,0.36223656959584694,0.2096468698017837
0.6352067868504772,0.3634087434279571,0.20756774175205234
0.6277836691410392,0.360708312430986,0.2058334714879066
0.630965005302227,0.35258389033904,0.20283679871253252
0.630965005302227,0.35696095574199793,0.20042713920273564
0.6288441145281018,0.3553956690707535,0.19941207729740687
0.633085896076352,0.3499811944350385,0.19750886262973485
0.6447507953340403,0.36683154039734933,0.19603783691583002
0.6341463414634146,0.3542720125084458,0.19337739760539074
0.6362672322375398,0.36554464257751645,0.19179608238458584
0.6341463414634146,0.3539116462811057,0.19044570087458682
0.6405090137857901,0.3567654672869377,0.18956022769917036
0.616118769883351,0.35292975487852357,0.1874534062182931
0.6352067868504772,0.3554462613155608,0.18646677770421183
0.6224814422057264,0.35323848081286463,0.18587531316945508
0.623541887592789,0.35169514842794825,0.18342798110187342
0.6277836691410392,0.3567982732867511,0.18278128811949568
0.633085896076352,0.3598900611810662,0.18123436488264333
0.623541887592789,0.36079308301281954,0.18042530735292242
0.6182396606574762,0.3529060114388725,0.17987235081218456
0.6277836691410392,0.3519316884312455,0.17811883138740442
0.623541887592789,0.3540410330385109,0.1771223106520579
0.6288441145281018,0.3631091927462383,0.17633142191904483
0.6193001060445387,0.35537221144691944,0.17533584337718425
0.6150583244962884,0.35716381166622346,0.17407243875315534
0.6256627783669141,0.35869486619142316,0.1736956434142194
0.6150583244962884,0.3514495532439942,0.1728454600776413
0.6097560975609756,0.34478070011416717,0.17324395379763496
0.6129374337221634,0.34879872244607446,0.17075147362652152
0.6118769883351007,0.34732559282455155,0.1715010240403395
