hr,ndcg,loss
0.10049668874172185,0.04432489760352372,1.0
0.571523178807947,0.32024464100622696,0.33666711925735
0.6187086092715232,0.3578253188882079,0.2737915885710168
0.6365894039735099,0.3727106701560086,0.25859586789824884
0.6561258278145695,0.38366560541120126,0.25059608121581
0.6630794701986755,0.39043256412110455,0.24583436846926446
0.6698675496688742,0.3958516604182279,0.2429155888167386
0.6756622516556291,0.39706770696874755,0.24061448312572156
0.6741721854304635,0.3966027911755563,0.23949471408081488
0.676158940397351,0.4025122182349654,0.23842909709155033
0.6781456953642384,0.40355501756357837,0.2374654505700748
0.6812913907284768,0.4028558119334528,0.23691006762786282
0.6806291390728477,0.4036228746618506,0.23622086113562074
0.6817880794701987,0.4053665139507078,0.23560671745453418
0.6862582781456954,0.4062432283188646,0.2354935891008232
0.686092715231788,0.40636041016226065,0.23498316990923232
0.6869205298013245,0.4094201303348031,0.23425538311557653
0.6854304635761589,0.406620969254933,0.23406711626102666
0.6864238410596026,0.4087371187220224,0.23383937730655394
0.6887417218543046,0.4087052386785052,0.23402734119398452
0.6900662251655629,0.4076723554301011,0.2335694922303293
0.687748344370861,0.4071577693273604,0.23326244102415666
0.6875827814569536,0.40739397326662047,0.23296450765301563
0.6895695364238411,0.40747909255202197,0.2329206349378595
0.6887417218543046,0.4069215074387405,0.23264528827237824
0.6867549668874172,0.40952858723608443,0.23257671902676616
0.6915562913907285,0.4106959582399061,0.23215786304895603
0.6897350993377483,0.41071682825381894,0.23253562285242804
0.6932119205298013,0.41054691351223993,0.23215285080140793
0.6907284768211921,0.4098280065280885,0.23180180516007998
0.6894039735099338,0.4105300977326974,0.23202323386129808
0.6897350993377483,0.4110658841115114,0.2318197266898532
0.6879139072847682,0.41074024570056883,0.2318229349783215
0.6915562913907285,0.413540098953398,0.23185061127687448
0.6894039735099338,0.40974649367198573,0.23139806241230962
0.6923841059602649,0.41269366342916786,0.23156583741232
0.6902317880794702,0.41218407532532986,0.23116744129739156
0.6915562913907285,0.41355072247041735,0.23134259886999425
0.6910596026490067,0.4119880306246569,0.23111747521614945
0.6917218543046357,0.4125576061917942,0.23105131773037058
0.6920529801324503,0.41205841073656274,0.23101947512953017
0.6912251655629139,0.41213863232536196,0.2309643562511516
0.6913907284768211,0.41314999111736994,0.23099473565942033
0.6905629139072847,0.41173864366554846,0.23090761166875662
0.6925496688741721,0.41327396849673215,0.2308067060075956
0.6912251655629139,0.4121934852936677,0.2307448617640004
0.6930463576158941,0.41324864690703417,0.23084209898550082
0.6910596026490067,0.410289130739164,0.23074433369221672
0.6907284768211921,0.4115561432869543,0.2307131180467518
0.68841059602649,0.4115007534558607,0.23057327265492042
0.6923841059602649,0.4138123106600385,0.23045147746336822
