hr,ndcg,loss
0.10922587486744433,0.05081467217500223,1.0
0.3944856839872747,0.2119810499528842,0.40169240371934256
0.545068928950159,0.29299414946306973,0.3507925263616777
0.5726405090137858,0.3181221970377857,0.31008992392186896
0.591728525980912,0.33037125617960045,0.2861565718307464
0.6033934252386002,0.33954543809845417,0.2710078332640831
0.6193001060445387,0.34345730941177827,0.260464860154736
0.6171792152704135,0.34607136077125356,0.25315289318177053
0.6171792152704135,0.34684475168083456,0.24695410084258454
0.6086956521739131,0.3433819235122635,0.2415400802894485
0.6288441145281018,0.3499928359220216,0.23626922263437422
0.6108165429480382,0.34387164934088355,0.2327562975609039
0.616118769883351,0.35165189159445065,0.22726248412653738
0.6193001060445387,0.3627849772023594,0.22408852077648936
0.6108165429480382,0.35380158200008827,0.22102413910079138
0.6171792152704135,0.35331289696732104,0.21714334001141067
0.6193001060445387,0.3531774300440906,0.21479098269511526
0.6108165429480382,0.3527048616053443,0.21195037255121624
0.6288441145281018,0.35761896835429274,0.20893674293281353
0.6193001060445387,0.35169445212449846,0.2054043678894469
0.6193001060445387,0.357217819628849,0.20412889487810265
0.6246023329798516,0.35649271938335303,0.20095710420093568
0.6182396606574762,0.35509828405458405,0.19902712940716644
0.616118769883351,0.3505800007398454,0.1978312646352731
0.6246023329798516,0.35910689114310435,0.19586250312384998
0.6118769883351007,0.354361352868171,0.19361558408232554
0.6076352067868505,0.3499212010077545,0.1914852467894955
0.6193001060445387,0.3527939317107191,0.1895941250711661
0.6108165429480382,0.34637569265900625,0.18870146356689488
0.6150583244962884,0.3489421023079322,0.18697022588032405
0.6055143160127253,0.35018576377950217,0.18596793644466666
0.6086956521739131,0.3504897659787408,0.18425777978159483
0.6097560975609756,0.3439161341304758,0.18314520728132963
0.6108165429480382,0.3491672786160332,0.18131433599788482
0.6139978791092259,0.35060473461647745,0.18086202289514133
0.6023329798515377,0.34455632491105187,0.17904620895540313
0.6129374337221634,0.35336427696036105,0.1773236083342279
0.6129374337221634,0.35510539058781015,0.1768472263588204
0.5980911983032874,0.3434191327118204,0.17516820297155575
0.6055143160127253,0.3437080736010729,0.17430522228680395
0.6267232237539767,0.3537647095959704,0.17394060140536047
0.6129374337221634,0.3395617068962759,0.17272870783455307
0.6171792152704135,0.3404130777937914,0.1717817424140505
0.6097560975609756,0.3409995583479796,0.17141981075581963
0.6055143160127253,0.34282193946876677,0.16976593078498733
0.6171792152704135,0.3437690930152166,0.16931702483949762
0.6033934252386002,0.3353366315352294,0.168638149383027
0.591728525980912,0.3362762536302694,0.1680120611090128
0.6023329798515377,0.33893566894695365,0.1660556754120302
0.5927889713679746,0.3349987963031156,0.16638320381093558
0.6139978791092259,0.34228643338514725,0.16404764203964278
