hr,ndcg,loss
0.10397350993377484,0.04653154456727402,1.0
0.5460264900662252,0.305811552850811,0.37868763624163526
0.6314569536423841,0.3630941631229671,0.27346409511055364
0.6607615894039736,0.38835875130946457,0.25289828476031495
0.668046357615894,0.3960831545607399,0.24335514515581905
0.6718543046357616,0.4008913095792416,0.23752683176098635
0.6763245033112583,0.40430452133183303,0.23379939411661252
0.6849337748344371,0.40963397688923825,0.2310402002729132
0.687251655629139,0.4106546833047849,0.228885267367623
0.6900662251655629,0.41246139708401125,0.2273229680728041
0.6894039735099338,0.4144085937499445,0.2260720997401996
0.6902317880794702,0.4137516517238221,0.22508404791225572
0.6973509933774834,0.41750822021542283,0.22374558738062608
0.6960264900662252,0.41704298419419844,0.22325347772516269
0.6922185430463577,0.4165101183758842,0.2223615130296669
0.6970198675496688,0.41941236363282913,0.22184335693791302
0.6963576158940398,0.4200693897098541,0.22138604806044507
0.6955298013245033,0.418844523959069,0.22089713912870002
0.6995033112582781,0.41896279692396093,0.2203342327341439
0.6990066225165563,0.41952120458491504,0.22008347346990512
0.697682119205298,0.4188003050892752,0.21947172084051195
0.7009933774834437,0.42114524640716006,0.21945354947294873
0.7003311258278145,0.4225458073530466,0.21914214231992918
0.6993377483443709,0.41942866157892106,0.21892083500176743
0.6980132450331126,0.4222830329639342,0.2185578344503696
0.6970198675496688,0.42239819077441665,0.21843081401275502
0.6970198675496688,0.42090967755009945,0.21835407321874362
0.6993377483443709,0.4202501170718625,0.21788823837268836
0.698841059602649,0.4195059249244542,0.21797823916506362
0.7001655629139073,0.42351304846223087,0.21755028662717057
0.7008278145695365,0.42260951982425843,0.21740670565141668
0.6961920529801324,0.4202363285261998,0.2175161436987086
0.7006622516556291,0.42403066647663945,0.2173195486355006
0.6966887417218544,0.4228024871195989,0.21690826877771174
0.6998344370860927,0.4227562283150592,0.21703152395644523
0.7008278145695365,0.4240180219242082,0.21673614696240048
0.6985099337748344,0.4224560194793235,0.21685699109717235
0.7019867549668874,0.4224871512488345,0.21661810815854662
0.7001655629139073,0.42181502396800014,0.21682404995910498
0.6950331125827814,0.4201120499932965,0.21654944542413898
0.6973509933774834,0.4213066456146353,0.2164995570931624
0.6975165562913908,0.4230019014369846,0.21630728562453522
0.6990066225165563,0.42283689201214253,0.2162363337078939
0.6986754966887417,0.42407459732098746,0.2162204539234078
0.6996688741721855,0.4249084422900672,0.21573876250985727
0.6978476821192053,0.4226489320640332,0.21598209795575796
0.6983443708609272,0.423997918805809,0.21576301347878085
0.6991721854304636,0.4234182248240056,0.21597417697110455
0.697682119205298,0.4235759255066796,0.21594495629075125
0.6995033112582781,0.42488089717899935,0.21601233672666684
0.6978476821192053,0.4222349856887037,0.21585001548839866
