hr,ndcg,loss
0.10848708487084871,0.04873098726173107,1.0
0.6133976724382628,0.39183794429614915,0.47089952246980415
0.618166335509509,0.3983307512118723,0.40864435606171406
0.6232188475730911,0.3982935028631568,0.39991316748227257
0.6227646891853534,0.3984470880824261,0.3916738325937675
0.6326994039171161,0.4090030875276643,0.38068230202516035
0.6339483394833948,0.4099342095111414,0.3696971901418424
0.6355946636389441,0.41400216786571337,0.36265513250052817
0.6358785126312801,0.40986566191492924,0.3551334391100184
0.6375816065852966,0.4143767359205495,0.34923806698593035
0.6328129435140505,0.41130811543875156,0.34501784159013343
0.635026965654272,0.413526551990439,0.3398498549574605
0.6308827703661652,0.4107191988216386,0.3367755479856186
0.6278172012489356,0.4133980302304707,0.3332572758432795
0.6288958274198126,0.4133903109128475,0.32932290364257905
0.6266818052795913,0.41124676552327505,0.3275075669093489
0.6253760999148453,0.41092184371276114,0.32441539397373814
0.6203803576497303,0.4076215470925281,0.320102133412304
0.6120351972750496,0.40020212937343413,0.31708069808622436
0.6091967073516888,0.400695058892767,0.31458420991297
0.6041441952881067,0.3910040811723185,0.31039088293157935
0.6008515469770083,0.39169854301508644,0.3078014351358602
0.5952881067272211,0.3881001647211946,0.3026505285056809
0.6056769798467215,0.3943545618530708,0.29828283440263137
0.6073233040022707,0.39902890558991966,0.2962708768856921
0.61447629860914,0.405062425739877,0.2927755748916838
0.6053931308543855,0.39622652491170784,0.28904679895846513
0.6045983536758445,0.3964184197243256,0.28673957921461896
0.6113539596934431,0.3993370713008921,0.28302454451246634
0.597615668464377,0.3896694042569871,0.27998951713426906
0.5961396537042294,0.3847928705800685,0.2789827369265973
0.6033494181095657,0.39444623409252344,0.27645347473799065
0.6031223389156969,0.39460801902664483,0.27412169534830877
0.6092534771501561,0.395153121282923,0.27243090340168213
0.6030087993187624,0.38864865230456047,0.27127205692122175
0.6040874254896396,0.3907193282194824,0.26891178217435213
0.6033494181095657,0.3885356967592433,0.2686628174830107
0.5994890718137951,0.3873269716905507,0.26618949988715096
0.6062446778313937,0.3930879934853716,0.26418725627494394
0.5946068691456146,0.38040658239215913,0.26191759343071813
0.6055634402497871,0.39192134551957486,0.26161847862583165
0.6051660516605166,0.3892978454924695,0.25936898038028167
0.6025546409310247,0.3862237683817883,0.2584056566520151
0.6063014476298609,0.39185204890733494,0.25556524567827066
0.5848424638092535,0.37011013539408416,0.2555736883383205
0.5878512631280159,0.377339960328381,0.2531433338569119
0.6019869429463526,0.3856923043439042,0.2536397780599015
0.5948339483394834,0.3746525123066974,0.25401758433972454
0.6055066704513199,0.39251408893543743,0.2517369197884767
0.5963667328980982,0.3864055720196923,0.24979913355338754
0.6034629577065002,0.38931610752220175,0.25053197057735505
